Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TotalWorkingHours
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,4092,Female,3,Research Scientist,Married,197170,1,Y,21,8,0,10,1,10,9,4,4,3,4,2,4,1888
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,4093,Female,5,Research Scientist,Married,35440,3,Y,18,8,3,15,3,11,5,10,2,2,3,2,3,1479
25,No,Travel_Rarely,Sales,20,5,Medical,1,4094,Female,2,Laboratory Technician,Married,85000,4,Y,12,8,0,6,2,2,1,2,3,2,3,3,3,1460
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,4095,Male,2,Research Scientist,Married,46610,1,Y,11,8,0,12,3,12,1,7,4,2,2,2,3,1438
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,4096,Male,5,Sales Executive,Divorced,41030,6,Y,15,8,1,7,2,2,0,2,4,3,2,3,3,2396
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4097,Male,2,Sales Executive,Single,42490,2,Y,13,8,1,25,2,17,12,11,1,3,3,2,3,1871
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4098,Male,2,Research Scientist,Divorced,140260,1,Y,12,8,0,1,4,1,0,0,2,3,2,3,3,1489
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,4099,Female,2,Sales Executive,Married,68930,0,Y,17,8,0,16,3,15,5,8,4,2,3,3,3,1939
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,4100,Female,3,Sales Executive,Married,61250,0,Y,13,8,1,3,3,2,1,2,1,3,3,3,3,1698
38,No,Travel_Frequently,Research & Development,1,4,Other,1,4101,Male,2,Research Scientist,Married,36690,2,Y,19,8,0,10,2,8,7,7,1,3,3,3,3,1526
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,4102,Male,2,Laboratory Technician,Divorced,100080,6,Y,19,8,1,9,3,4,1,2,4,1,2,1,3,2382
41,No,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3,Y,17,8,1,12,1,5,1,0,4,4,3,1,3,1757
47,No,Non-Travel,Research & Development,21,2,Medical,1,4104,Male,1,Sales Executive,Married,46390,0,Y,11,8,1,14,2,13,5,12,3,2,1,2,3,1748
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4105,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,2471
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,4106,Male,2,Sales Executive,Single,25340,0,Y,11,8,0,4,1,3,1,2,4,3,4,3,3,1469
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1,Y,25,8,2,10,4,10,0,8,2,3,3,3,4,1909
33,No,Travel_Rarely,Sales,3,4,Medical,1,4108,Male,3,Healthcare Representative,Married,16110,0,Y,14,8,0,10,2,9,8,1,2,4,3,2,3,2077
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,4109,Male,3,Manufacturing Director,Single,53630,1,Y,13,8,0,6,4,6,4,1,3,2,3,3,3,1601
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,4110,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,1486
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,4111,Male,3,Sales Executive,Married,136950,0,Y,13,8,0,3,3,2,2,2,2,2,3,3,3,1415
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7,Y,14,8,1,18,1,7,1,7,1,4,3,3,3,1889
38,No,Travel_Rarely,Sales,20,4,Medical,1,4113,Female,2,Research Director,Married,20290,3,Y,11,8,1,20,3,18,1,11,2,3,3,2,3,1947
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,4114,Male,2,Manager,Married,63770,1,Y,12,8,2,14,3,14,5,7,3,4,3,3,3,1880
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4115,Female,4,Sales Executive,Married,54290,1,Y,17,8,1,16,3,16,6,8,3,4,3,3,3,2189
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,4116,Female,2,Manufacturing Director,Divorced,27850,0,Y,21,8,0,6,2,5,0,4,1,3,2,3,4,1929
52,No,Non-Travel,Research & Development,2,4,Other,1,4117,Male,1,Manager,Divorced,46140,2,Y,16,8,1,16,3,9,0,0,1,4,3,3,3,1606
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4118,Female,1,Sales Representative,Single,26100,6,Y,15,8,0,6,2,4,1,2,2,4,3,3,3,2548
21,No,Travel_Rarely,Sales,10,5,Medical,1,4119,Male,3,Research Scientist,Single,66870,1,Y,19,8,3,2,0,2,1,2,3,1,3,3,3,1934
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,4120,Female,2,Research Director,Single,47240,2,Y,12,8,1,21,4,6,1,3,4,4,2,4,3,1499
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,4121,Female,2,Manufacturing Director,Married,61790,1,Y,11,8,0,1,3,1,1,0,4,1,2,3,3,1960
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200,0,Y,19,8,0,10,2,9,3,4,1,4,3,3,3,1834
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,4123,Male,2,Sales Executive,Divorced,105960,7,Y,15,8,0,18,3,4,0,2,4,2,3,2,3,1896
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,4124,Male,1,Sales Executive,Divorced,54670,1,Y,20,8,0,13,6,13,1,9,3,3,2,2,4,1525
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,4125,Male,2,Sales Representative,Married,29960,9,Y,25,8,0,4,4,2,2,2,1,4,4,3,4,2702
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,4126,Male,3,Research Scientist,Married,99980,5,Y,24,8,2,24,3,22,4,14,1,3,2,2,4,1745
56,Yes,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8,Y,24,8,1,14,3,10,9,8,4,3,1,3,4,1632
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,4128,Female,1,Healthcare Representative,Married,109200,0,Y,15,8,1,21,3,20,0,10,1,2,3,4,3,1866
34,No,Travel_Rarely,Sales,1,3,Medical,1,4129,Female,1,Laboratory Technician,Married,62320,1,Y,13,8,1,8,3,8,1,7,4,3,3,3,3,1802
36,No,Non-Travel,Sales,1,1,Medical,1,4130,Female,1,Human Resources,Divorced,132470,1,Y,14,8,0,15,3,15,11,11,4,4,2,3,3,1808
41,No,Travel_Rarely,Research & Development,1,5,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810,2,Y,13,8,0,14,3,5,0,4,3,2,3,3,3,1617
32,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4132,Female,2,Research Scientist,Single,57690,1,Y,11,8,0,4,3,4,1,2,4,1,3,3,3,1572
35,No,Travel_Rarely,Research & Development,16,3,Medical,1,4133,Female,2,Healthcare Representative,Single,23940,1,Y,16,8,1,9,3,9,1,7,3,4,3,3,3,2525
38,No,Travel_Rarely,Research & Development,23,3,Medical,1,4134,Male,3,Sales Representative,Married,39040,1,Y,22,8,0,10,3,10,1,9,1,4,3,2,4,1628
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,1,4135,Female,2,Laboratory Technician,Divorced,167990,7,Y,14,8,1,12,2,6,0,1,2,3,3,2,3,1732
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,1,4136,Male,1,Healthcare Representative,Married,29500,4,Y,14,8,0,8,1,6,0,0,2,4,2,2,3,1475
45,No,Travel_Rarely,Sales,24,3,Life Sciences,1,4137,Male,1,Laboratory Technician,Single,36290,8,Y,16,8,1,8,2,5,0,1,4,3,3,4,3,1435
40,No,Travel_Rarely,Sales,10,4,Life Sciences,1,4138,Male,1,Research Scientist,Single,93620,2,Y,11,8,1,8,6,2,2,2,3,3,3,3,3,1437
35,No,Travel_Frequently,Sales,7,2,Life Sciences,1,4139,Male,2,Manufacturing Director,Married,32290,1,Y,25,8,0,10,2,10,0,2,3,3,4,2,4,2001
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,4140,Male,1,Manager,Married,35780,2,Y,14,8,1,20,2,5,0,2,3,3,3,3,3,1735
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,1,4141,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,1570
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,4142,Male,3,Sales Executive,Married,42840,4,Y,11,8,0,10,5,4,0,3,4,2,3,2,3,2278
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,4143,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,1382
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,1,4144,Male,1,Research Scientist,Divorced,173280,4,Y,15,8,2,20,1,3,2,0,4,1,3,3,3,2318
39,No,Travel_Rarely,Sales,25,3,Medical,1,4145,Male,2,Sales Executive,Married,197010,0,Y,11,8,0,21,3,20,9,6,2,4,2,4,3,1832
31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,4146,Female,4,Sales Executive,Single,147320,0,Y,12,8,0,10,3,9,1,7,2,1,3,3,3,1785
26,No,Travel_Rarely,Research & Development,11,4,Medical,1,4147,Male,2,Manager,Single,92780,0,Y,20,8,0,5,3,4,0,0,4,3,3,3,4,1722
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,4148,Male,1,Sales Executive,Married,13590,4,Y,12,8,0,17,2,5,0,3,3,4,3,3,3,1856
39,No,Travel_Rarely,Research & Development,2,1,Medical,1,4149,Female,1,Research Scientist,Married,47790,4,Y,14,8,2,9,3,7,1,7,4,1,3,3,3,1389
27,No,Travel_Rarely,Research & Development,8,2,Medical,1,4150,Male,1,Laboratory Technician,Married,164220,1,Y,20,8,1,6,3,6,0,3,2,2,3,3,4,2155
49,No,Travel_Frequently,Research & Development,6,1,Medical,1,4151,Male,3,Healthcare Representative,Married,29960,2,Y,18,8,1,17,2,9,0,8,4,2,2,2,3,1540
34,No,Travel_Rarely,Sales,4,3,Medical,1,4152,Female,1,Sales Executive,Married,12610,2,Y,14,8,1,6,6,4,1,2,2,3,4,3,3,1462
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,4153,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,2009
49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100,1,Y,21,8,1,10,2,10,1,7,3,2,3,3,4,1601
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4155,Male,1,Sales Executive,Single,56470,6,Y,19,8,0,7,2,0,0,0,4,3,3,3,3,2012
33,No,Travel_Frequently,Research & Development,10,2,Medical,1,4156,Male,2,Research Scientist,Married,34200,1,Y,14,8,0,8,3,8,3,0,4,3,3,3,3,2318
27,No,Travel_Rarely,Sales,5,4,Medical,1,4157,Female,4,Manufacturing Director,Married,44000,9,Y,17,8,1,6,3,2,2,2,1,2,3,2,3,1469
32,No,Travel_Frequently,Research & Development,9,2,Medical,1,4158,Female,2,Research Scientist,Single,35000,0,Y,16,8,1,8,2,7,3,6,4,4,2,2,3,1770
59,No,Travel_Rarely,Sales,2,2,Marketing,1,4159,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,2355
30,No,Travel_Rarely,Research & Development,11,4,Medical,1,4160,Male,2,Laboratory Technician,Divorced,171690,1,Y,17,8,2,1,2,1,0,0,4,3,3,3,3,1489
38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,4161,Male,2,Healthcare Representative,Single,41620,0,Y,15,8,1,10,1,9,1,8,4,3,3,3,3,1837
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4162,Male,1,Sales Executive,Married,92040,6,Y,23,8,1,17,2,7,7,7,3,3,2,3,4,1827
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,4163,Male,2,Manager,Married,32940,0,Y,11,8,0,6,2,5,0,3,1,2,3,3,3,1741
29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,4164,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,2654
31,No,Travel_Rarely,Research & Development,2,2,Medical,1,4165,Male,2,Laboratory Technician,Divorced,39750,1,Y,15,8,1,5,3,5,4,3,1,3,2,3,3,1484
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,4166,Male,1,Laboratory Technician,Divorced,107930,0,Y,11,8,3,3,1,2,1,2,2,4,3,2,3,1755
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4167,Male,5,Research Director,Single,100960,5,Y,13,8,0,6,2,4,0,3,3,3,3,3,3,2404
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460,1,Y,14,8,0,10,3,10,8,8,2,1,3,4,3,1876
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,2557
22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,4170,Female,3,Sales Executive,Divorced,108510,1,Y,16,8,1,1,2,1,0,0,4,4,2,4,3,2306
53,No,Travel_Rarely,Research & Development,11,3,Medical,1,4171,Male,2,Manager,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,1895
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,4172,Female,1,Manufacturing Director,Single,37220,5,Y,14,8,0,6,0,3,1,2,4,4,3,3,3,2398
24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,4173,Male,3,Research Scientist,Divorced,93800,0,Y,16,8,0,5,2,4,1,3,1,3,2,2,3,1601
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4174,Male,1,Research Director,Single,54860,7,Y,12,8,1,10,2,5,0,3,3,1,3,3,3,1520
34,No,Travel_Rarely,Sales,24,3,Marketing,1,4175,Male,4,Research Scientist,Single,27420,0,Y,11,8,1,13,2,12,2,11,1,2,3,3,3,1474
21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4176,Male,2,Manufacturing Director,Single,137570,1,Y,12,8,1,0,3,0,0,0,3,4,3,3,3,1365
34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,4177,Female,2,Research Scientist,Single,84630,2,Y,13,8,0,8,2,4,1,3,2,1,3,1,3,1856
53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,4178,Male,5,Human Resources,Divorced,31620,4,Y,15,8,0,26,4,14,4,8,3,3,2,3,3,1841
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,4179,Female,2,Manufacturing Director,Single,165980,1,Y,13,8,0,10,2,10,6,7,2,1,3,3,3,2233
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,4180,Male,2,Laboratory Technician,Married,66510,0,Y,20,8,0,10,5,9,4,2,3,2,3,2,4,1585
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,4181,Female,1,Manufacturing Director,Married,23450,3,Y,15,8,2,24,0,22,5,17,1,4,3,3,3,1723
46,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4182,Female,1,Research Scientist,Single,34200,3,Y,13,8,2,22,3,2,2,1,2,1,2,1,3,1931
33,No,Travel_Rarely,Sales,3,3,Medical,1,4183,Male,1,Manufacturing Director,Single,43730,4,Y,14,8,0,7,3,1,0,0,3,4,3,3,3,1527
44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,1,4184,Male,5,Healthcare Representative,Married,47590,2,Y,21,8,0,9,2,4,1,3,4,4,4,3,4,2047
30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,4185,Female,1,Research Scientist,Single,53010,1,Y,16,8,1,10,3,10,1,8,4,3,3,3,3,1448
39,Yes,Travel_Rarely,Human Resources,1,4,Medical,1,4186,Male,1,Sales Executive,Married,36730,3,Y,14,8,1,19,3,1,0,0,4,4,4,3,3,1568
24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,4187,Male,3,Sales Executive,Married,47680,2,Y,11,8,1,6,2,2,2,0,2,4,2,2,3,2372
43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,4188,Female,1,Research Director,Divorced,12740,1,Y,19,8,0,6,3,5,1,4,4,3,2,2,3,1523
50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,4189,Male,1,Research Director,Married,49000,1,Y,11,8,0,3,3,3,0,2,1,3,3,2,3,2045
35,No,Travel_Rarely,Sales,2,4,Marketing,1,4190,Male,3,Manufacturing Director,Married,104660,1,Y,13,8,0,2,1,2,2,2,4,4,3,3,3,1652
36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,4191,Female,4,Sales Executive,Married,170070,9,Y,12,8,1,6,2,1,0,0,2,1,4,2,3,2160
33,No,Travel_Frequently,Sales,9,2,Marketing,1,4192,Male,4,Human Resources,Married,29090,2,Y,11,8,0,10,2,5,1,3,3,1,3,2,3,1569
35,No,Travel_Rarely,Research & Development,10,1,Medical,1,4193,Male,1,Research Scientist,Divorced,57650,1,Y,14,8,1,1,2,1,0,0,3,4,3,3,3,1493
27,No,Travel_Rarely,Sales,8,2,Marketing,1,4194,Female,3,Research Scientist,Divorced,45990,1,Y,15,8,1,1,3,1,0,0,4,1,3,2,3,1815
26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,4195,Male,2,Manager,Single,24040,1,Y,12,8,0,1,6,1,0,1,1,3,2,3,3,1783
27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,4196,Male,4,Healthcare Representative,Single,31720,1,Y,20,8,1,9,1,9,1,7,4,3,3,3,4,1552
30,No,Travel_Frequently,Research & Development,1,4,Medical,1,4197,Male,1,Research Scientist,Single,20330,1,Y,14,8,1,12,3,12,3,7,3,4,3,1,3,1582
41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,4198,Male,2,Sales Executive,Married,102090,1,Y,13,8,1,23,2,22,15,8,2,3,3,3,3,1425
34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,4199,Female,1,Research Scientist,Single,86200,0,Y,13,8,1,10,2,9,8,7,2,3,3,2,3,1883
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,4200,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3,1383
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,4201,Male,3,Sales Executive,Single,40350,4,Y,14,8,1,14,2,9,0,8,1,4,3,3,3,2189
35,No,Travel_Rarely,Research & Development,8,4,Medical,1,4202,Female,3,Research Scientist,Married,38380,1,Y,16,8,1,1,2,1,0,1,4,4,3,3,3,1661
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,4203,Female,1,Sales Executive,Single,45910,9,Y,16,8,0,23,6,1,0,0,1,3,3,1,3,2196
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,4204,Male,1,Sales Executive,Single,25610,1,Y,22,8,1,2,3,2,2,2,3,3,2,3,4,2487
44,No,Travel_Rarely,Research & Development,1,1,Medical,1,4205,Female,3,Research Scientist,Divorced,15630,5,Y,12,8,2,9,3,4,1,3,2,1,2,3,3,2248
35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,4206,Female,3,Manufacturing Director,Married,48980,2,Y,15,8,2,10,2,4,2,3,3,1,3,3,3,2253
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4207,Female,3,Sales Executive,Married,47890,7,Y,20,8,1,5,2,2,0,0,3,4,2,3,4,2379
33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,4208,Female,1,Human Resources,Single,31800,1,Y,14,8,1,15,2,15,8,12,1,4,3,3,3,1967
35,No,Travel_Frequently,Research & Development,15,3,Medical,1,4209,Male,3,Manufacturing Director,Married,65490,1,Y,20,8,0,9,3,9,1,8,2,1,2,3,4,1523
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,4210,Female,1,Laboratory Technician,Married,63880,3,Y,13,8,0,4,6,2,2,2,3,1,3,2,3,2035
31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,4211,Female,2,Research Scientist,Divorced,112440,3,Y,12,8,1,10,3,7,1,7,4,4,2,3,3,1436
37,No,Travel_Rarely,Sales,4,3,Marketing,1,4212,Male,4,Human Resources,Divorced,160320,1,Y,13,8,0,7,2,7,0,7,1,3,4,3,3,1689
32,No,Travel_Rarely,Research & Development,21,3,Other,1,4213,Male,2,Sales Executive,Married,23620,1,Y,11,8,0,9,2,9,7,8,1,4,3,3,3,1877
38,No,Travel_Frequently,Research & Development,25,3,Medical,1,4214,Male,2,Manufacturing Director,Single,163280,1,Y,17,8,3,10,2,10,9,9,4,4,3,3,3,1490
50,No,Travel_Rarely,Sales,2,4,Marketing,1,4215,Female,4,Research Scientist,Divorced,83760,5,Y,14,8,3,29,2,27,13,8,2,3,2,3,3,2285
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,4216,Male,1,Laboratory Technician,Single,166060,7,Y,11,8,0,28,6,21,7,9,1,1,2,3,3,1679
36,No,Travel_Rarely,Sales,1,2,Marketing,1,4217,Female,2,Sales Executive,Divorced,86060,1,Y,14,8,2,17,3,17,12,8,3,3,3,3,3,1372
55,No,Travel_Rarely,Research & Development,7,3,Medical,1,4218,Male,3,Research Scientist,Divorced,22720,2,Y,17,8,1,21,2,5,0,2,4,3,3,3,3,1946
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,4219,Female,2,Laboratory Technician,Single,20180,1,Y,13,8,0,6,5,6,0,3,2,2,3,3,3,1675
45,No,Travel_Rarely,Research & Development,1,2,Medical,1,4220,Female,1,Sales Executive,Divorced,70830,2,Y,12,8,1,25,5,1,0,0,2,3,3,3,3,1555
35,No,Travel_Frequently,Human Resources,9,3,Other,1,4221,Female,2,Sales Representative,Married,40840,4,Y,13,8,1,5,3,3,1,2,2,1,2,3,3,1387
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,4222,Male,4,Laboratory Technician,Married,144110,0,Y,18,8,3,2,2,1,0,0,4,3,2,4,3,2188
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,4223,Male,3,Research Scientist,Single,23080,7,Y,19,8,1,20,4,4,1,3,1,3,2,2,3,1625
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,4224,Female,1,Sales Representative,Married,48410,0,Y,11,8,0,6,3,5,0,4,3,2,3,3,3,1907
31,No,Travel_Rarely,Research & Development,3,2,Medical,1,4225,Female,3,Sales Executive,Single,42850,1,Y,21,8,1,1,2,1,1,0,3,2,3,1,4,1435
32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,4226,Male,2,Manufacturing Director,Married,97150,1,Y,15,8,1,10,1,10,0,9,2,2,3,2,3,1811
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4227,Male,2,Sales Representative,Married,43200,0,Y,17,8,0,5,2,1,0,0,2,4,3,3,3,1701
31,No,Travel_Rarely,Research & Development,27,3,Medical,1,4228,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3,1407
35,No,Travel_Rarely,Research & Development,2,4,Medical,1,4229,Male,2,Healthcare Representative,Single,101240,0,Y,14,8,1,16,2,15,2,8,3,1,3,4,3,1422
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,4230,Female,1,Sales Executive,Married,54730,4,Y,13,8,0,17,3,0,0,0,4,1,4,1,3,2120
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4231,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3,1517
46,No,Travel_Rarely,Research & Development,9,3,Medical,1,4232,Male,3,Manager,Divorced,164370,8,Y,15,8,1,16,0,4,0,2,2,2,3,3,3,2515
30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,4233,Male,4,Human Resources,Married,22960,1,Y,18,8,1,10,2,10,3,0,4,4,2,3,3,2193
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,4234,Female,3,Human Resources,Single,40690,1,Y,13,8,0,6,5,6,0,4,2,3,3,3,3,1860
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4235,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3,1554
38,No,Non-Travel,Sales,11,1,Marketing,1,4236,Male,2,Laboratory Technician,Divorced,24300,7,Y,13,8,2,17,2,13,1,9,2,4,3,4,3,2096
34,No,Travel_Rarely,Research & Development,8,2,Medical,1,4237,Male,1,Research Scientist,Married,58780,1,Y,14,8,0,5,1,5,1,3,1,2,3,3,3,1907
56,No,Travel_Rarely,Human Resources,2,1,Medical,1,4238,Male,2,Sales Executive,Single,26440,4,Y,11,8,1,37,2,6,0,2,4,4,2,3,3,1526
23,No,Travel_Rarely,Research & Development,10,3,Medical,1,4239,Male,2,Laboratory Technician,Divorced,64390,3,Y,22,8,3,3,2,0,0,0,3,1,3,3,4,1479
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,4240,Female,5,Manufacturing Director,Married,24510,3,Y,17,8,0,10,2,4,0,3,4,4,3,2,3,1634
30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,4241,Male,1,Sales Representative,Married,63920,1,Y,21,8,1,11,2,11,10,8,3,4,3,4,4,1821
46,Yes,Travel_Rarely,Sales,1,2,Medical,1,4242,Female,2,Research Scientist,Single,97140,1,Y,22,8,0,9,0,9,4,7,3,4,3,3,4,1400
40,No,Travel_Frequently,Research & Development,6,3,Medical,1,4243,Male,1,Healthcare Representative,Married,60770,1,Y,16,8,2,22,2,22,11,11,3,2,2,2,3,1800
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4244,Female,5,Sales Representative,Single,24500,0,Y,12,8,1,11,2,10,1,0,3,4,1,3,3,2393
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,4245,Male,1,Manufacturing Director,Divorced,92500,1,Y,12,8,3,11,0,11,2,7,3,2,2,3,3,1934
46,No,Travel_Frequently,Research & Development,12,1,Medical,1,4246,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3,2204
32,No,Travel_Rarely,Sales,15,3,Marketing,1,4247,Male,1,Research Scientist,Single,101690,1,Y,14,8,0,12,6,11,5,7,2,3,3,2,3,1737
54,No,Travel_Rarely,Research & Development,25,1,Medical,1,4248,Female,1,Laboratory Technician,Married,48550,9,Y,25,8,1,16,2,4,0,3,1,3,1,2,4,1754
24,No,Travel_Rarely,Sales,6,2,Marketing,1,4249,Male,2,Research Scientist,Married,40870,0,Y,20,8,3,4,1,3,0,2,1,3,2,3,4,1866
28,No,Non-Travel,Sales,9,4,Medical,1,4250,Male,2,Laboratory Technician,Married,23670,1,Y,13,8,0,5,2,5,0,4,2,3,4,2,3,1412
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4251,Male,2,Sales Executive,Single,29720,0,Y,14,8,0,38,2,37,1,8,4,3,2,4,3,1708
